date,state,accum_cases,daily_cases,accum_deaths,daily_deaths
2020-05-31,West Virginia,2010,21,75,0
2020-06-01,West Virginia,2028,18,76,1
2020-06-02,West Virginia,2056,28,78,2
2020-06-03,West Virginia,2077,21,78,0
2020-06-04,West Virginia,2102,25,79,1
2020-06-05,West Virginia,2119,17,84,5
2020-06-06,West Virginia,2136,17,84,0
2020-06-07,West Virginia,2144,8,84,0
2020-06-08,West Virginia,2161,17,84,0
2020-06-09,West Virginia,2179,18,84,0
2020-06-10,West Virginia,2193,14,85,1
2020-06-11,West Virginia,2217,24,86,1
2020-06-12,West Virginia,2249,32,88,2
2020-06-13,West Virginia,2274,25,88,0
2020-06-14,West Virginia,2290,16,88,0
2020-06-15,West Virginia,2322,32,88,0
2020-06-16,West Virginia,2341,19,88,0
2020-06-17,West Virginia,2376,35,88,0
2020-06-18,West Virginia,2418,42,88,0
2020-06-19,West Virginia,2468,50,88,0
2020-06-20,West Virginia,2500,32,88,0
2020-06-21,West Virginia,2543,43,89,1
2020-06-22,West Virginia,2571,28,90,1
2020-06-23,West Virginia,2593,22,92,2
2020-06-24,West Virginia,2629,36,92,0
2020-06-25,West Virginia,2693,64,92,0
2020-06-26,West Virginia,2729,36,92,0
2020-06-27,West Virginia,2781,52,93,1
2020-06-28,West Virginia,2831,50,93,0
2020-06-29,West Virginia,2869,38,93,0
2020-06-30,West Virginia,2904,35,93,0
2020-07-01,West Virginia,2979,75,93,0
2020-07-02,West Virginia,3053,74,93,0
2020-07-03,West Virginia,3126,73,93,0
2020-07-04,West Virginia,3205,79,94,1
2020-07-05,West Virginia,3335,130,95,1
2020-07-06,West Virginia,3442,107,95,0
2020-07-07,West Virginia,3505,63,95,0
2020-07-08,West Virginia,3707,202,95,0
2020-07-09,West Virginia,3826,119,95,0
2020-07-10,West Virginia,3983,157,95,0
2020-07-11,West Virginia,4146,163,96,1
2020-07-12,West Virginia,4244,98,96,0
2020-07-13,West Virginia,4313,69,97,1
2020-07-14,West Virginia,4407,94,97,0
2020-07-15,West Virginia,4557,150,98,1
2020-07-16,West Virginia,4657,100,99,1
2020-07-17,West Virginia,4783,126,100,1
2020-07-18,West Virginia,4922,139,100,0
2020-07-19,West Virginia,5042,120,100,0
2020-07-20,West Virginia,5142,100,100,0
2020-07-21,West Virginia,5199,57,101,1
2020-07-22,West Virginia,5461,262,102,1
2020-07-23,West Virginia,5550,89,103,1
2020-07-24,West Virginia,5695,145,103,0
2020-02-05,Wisconsin,1,1,0,0
2020-02-06,Wisconsin,1,0,0,0
2020-02-07,Wisconsin,1,0,0,0
2020-02-08,Wisconsin,1,0,0,0
2020-02-09,Wisconsin,1,0,0,0
2020-02-10,Wisconsin,1,0,0,0
2020-02-11,Wisconsin,1,0,0,0
2020-02-12,Wisconsin,1,0,0,0
2020-02-13,Wisconsin,1,0,0,0
2020-02-14,Wisconsin,1,0,0,0
2020-02-15,Wisconsin,1,0,0,0
2020-02-16,Wisconsin,1,0,0,0
2020-02-17,Wisconsin,1,0,0,0
2020-02-18,Wisconsin,1,0,0,0
2020-02-19,Wisconsin,1,0,0,0
2020-02-20,Wisconsin,1,0,0,0
2020-02-21,Wisconsin,1,0,0,0
2020-02-22,Wisconsin,1,0,0,0
2020-02-23,Wisconsin,1,0,0,0
2020-02-24,Wisconsin,1,0,0,0
2020-02-25,Wisconsin,1,0,0,0
2020-02-26,Wisconsin,1,0,0,0
2020-02-27,Wisconsin,1,0,0,0
2020-02-28,Wisconsin,1,0,0,0
2020-02-29,Wisconsin,1,0,0,0
2020-03-01,Wisconsin,1,0,0,0
2020-03-02,Wisconsin,1,0,0,0
2020-03-03,Wisconsin,1,0,0,0
2020-03-04,Wisconsin,1,0,0,0
2020-03-05,Wisconsin,1,0,0,0
2020-03-06,Wisconsin,1,0,0,0
2020-03-07,Wisconsin,1,0,0,0
2020-03-08,Wisconsin,1,0,0,0
2020-03-09,Wisconsin,2,1,0,0
2020-03-10,Wisconsin,3,1,0,0
2020-03-11,Wisconsin,6,3,0,0
2020-03-12,Wisconsin,8,2,0,0
2020-03-13,Wisconsin,19,11,0,0
2020-03-14,Wisconsin,27,8,0,0
2020-03-15,Wisconsin,33,6,0,0
2020-03-16,Wisconsin,47,14,0,0
2020-03-17,Wisconsin,72,25,0,0
2020-03-18,Wisconsin,106,34,0,0
2020-03-19,Wisconsin,155,49,2,2
2020-03-20,Wisconsin,216,61,3,1
2020-03-21,Wisconsin,281,65,4,1
2020-03-22,Wisconsin,382,101,4,0
2020-03-23,Wisconsin,418,36,5,1
2020-03-24,Wisconsin,481,63,5,0
2020-03-25,Wisconsin,623,142,7,2
2020-03-26,Wisconsin,754,131,10,3
2020-03-27,Wisconsin,930,176,16,6
2020-03-28,Wisconsin,1042,112,17,1
2020-03-29,Wisconsin,1120,78,17,0
2020-03-30,Wisconsin,1269,149,20,3
2020-03-31,Wisconsin,1351,82,25,5
2020-04-01,Wisconsin,1552,201,33,8
2020-04-02,Wisconsin,1730,178,37,4
2020-04-03,Wisconsin,1916,186,50,13
2020-04-04,Wisconsin,2112,196,60,10
2020-04-05,Wisconsin,2267,155,73,13
